datetime_utc,open,high,low,close,volume
2026-03-24 00:29:00+00:00,70699.97,70720.56,70685.72,70720.55,4.7448
2026-03-24 00:30:00+00:00,70720.56,70734.0,70691.99,70693.12,6.56999
2026-03-24 00:31:00+00:00,70693.11,70712.59,70609.04,70610.89,109.46816
2026-03-24 00:32:00+00:00,70610.89,70610.89,70560.05,70560.06,16.23099
2026-03-24 00:33:00+00:00,70560.05,70610.9,70560.05,70579.31,8.13866
2026-03-24 00:34:00+00:00,70579.3,70688.48,70579.3,70658.32,5.83868
2026-03-24 00:35:00+00:00,70658.32,70660.05,70620.19,70635.31,4.4692
2026-03-24 00:36:00+00:00,70635.31,70696.9,70635.31,70665.33,3.0468
2026-03-24 00:37:00+00:00,70665.33,70701.08,70665.33,70684.17,1.317
2026-03-24 00:38:00+00:00,70684.16,70684.16,70510.44,70513.12,20.6882
2026-03-24 00:39:00+00:00,70514.92,70571.98,70423.36,70562.52,25.5623
2026-03-24 00:40:00+00:00,70562.52,70655.31,70512.61,70655.31,9.43884
2026-03-24 00:41:00+00:00,70655.3,70681.87,70623.47,70640.4,5.97042
2026-03-24 00:42:00+00:00,70640.4,70654.98,70615.64,70653.44,3.8502
2026-03-24 00:43:00+00:00,70653.63,70653.64,70641.13,70651.89,4.78734
